GEOID,SUMLEV,STATE,COUNTY,CBSA,CSA,NECTA,CNECTA,NAME,POP100,HU100,POP100.2000,HU100.2000,P003001,P003001.2000,P003002,P003002.2000,P003003,P003003.2000,P003004,P003004.2000,P003005,P003005.2000,P003006,P003006.2000,P003007,P003007.2000,P003008,P003008.2000
13,040,13,,,,,,Georgia,9687653,4088801,8186453,3281737,9687653,8186453,5787440,5327281,2950435,2349542,32151,21737,314467,173170,6799,4246,388872,196289,207489,114188
