GEOID,SUMLEV,STATE,COUNTY,CBSA,CSA,NECTA,CNECTA,NAME,POP100,HU100,POP100.2000,HU100.2000,P003001,P003001.2000,P003002,P003002.2000,P003003,P003003.2000,P003004,P003004.2000,P003005,P003005.2000,P003006,P003006.2000,P003007,P003007.2000,P003008,P003008.2000
05,040,05,,,,,,Arkansas,2915918,1316299,2673400,1173043,2915918,2673400,2245229,2138598,449895,418950,22248,17808,36102,20220,5863,1668,99571,40412,57010,35744
