GEOID,SUMLEV,STATE,COUNTY,CBSA,CSA,NECTA,CNECTA,NAME,POP100,HU100,POP100.2000,HU100.2000,P003001,P003001.2000,P003002,P003002.2000,P003003,P003003.2000,P003004,P003004.2000,P003005,P003005.2000,P003006,P003006.2000,P003007,P003007.2000,P003008,P003008.2000
19,040,19,,,,,,Iowa,3046355,1336417,2926324,1232511,3046355,2926324,2781561,2748640,89148,61853,11084,8989,53094,36635,2003,1009,56132,37420,53333,31778
