GEOID,SUMLEV,STATE,COUNTY,CBSA,CSA,NECTA,CNECTA,NAME,POP100,HU100,POP100.2000,HU100.2000,P003001,P003001.2000,P003002,P003002.2000,P003003,P003003.2000,P003004,P003004.2000,P003005,P003005.2000,P003006,P003006.2000,P003007,P003007.2000,P003008,P003008.2000
20,040,20,,,,,,Kansas,2853118,1233215,2688418,1131200,2853118,2688418,2391044,2313944,167864,154198,28150,24936,67762,46806,2238,1313,110127,90725,85933,56496
