GEOID,SUMLEV,STATE,COUNTY,CBSA,CSA,NECTA,CNECTA,NAME,POP100,HU100,POP100.2000,HU100.2000,P003001,P003001.2000,P003002,P003002.2000,P003003,P003003.2000,P003004,P003004.2000,P003005,P003005.2000,P003006,P003006.2000,P003007,P003007.2000,P003008,P003008.2000
06,040,06,,,,,,California,37253956,13680081,33871648,12214549,37253956,33871648,21453934,20170059,2299072,2263882,362801,333346,4861007,3697513,144386,116961,6317372,5682241,1815384,1607646
