GEOID,SUMLEV,STATE,COUNTY,CBSA,CSA,NECTA,CNECTA,NAME,POP100,HU100,POP100.2000,HU100.2000,P003001,P003001.2000,P003002,P003002.2000,P003003,P003003.2000,P003004,P003004.2000,P003005,P003005.2000,P003006,P003006.2000,P003007,P003007.2000,P003008,P003008.2000
11,040,11,,,,,,District of Columbia,601723,296719,572059,274845,601723,572059,231471,176101,305125,343312,2079,1713,21056,15189,302,348,24374,21950,17316,13446
